name;id;mesh_id;level;AKU_relevance
@DISEASE_Pemphigoid_Bullous;D010391;D010391;4.0;not relevant
@DISEASE_Pemphigus;D010392;D010392;3.0;not relevant
@DISEASE_Pemphigus;D010392;D010392;4.0;not relevant
@DISEASE_Penile_Neoplasms;D010412;D010412;4.0;not relevant
@DISEASE_Penile_Neoplasms;D010412;D010412;5.0;not relevant
@DISEASE_Penile_Neoplasms;D010412;D010412;5.0;not relevant
@DISEASE_Penile_Neoplasms;D010412;D010412;5.0;not relevant
@DISEASE_Penile_Neoplasms;D010412;D010412;5.0;not relevant
@DISEASE_Penile_Neoplasms;D010412;D010412;5.0;not relevant
@DISEASE_Penile_Neoplasms;D010412;D010412;5.0;not relevant
@DISEASE_Peri_Implantitis;D057873;D057873;4.0;not relevant
@DISEASE_Pericarditis;D010493;D010493;3.0;not relevant
@DISEASE_Periodontitis;D010518;D010518;4.0;not relevant
@DISEASE_Peripheral_Arterial_Disease;D058729;D058729;4.0;not relevant
@DISEASE_Peripheral_Arterial_Disease;D058729;D058729;6.0;not relevant
@DISEASE_Peritonitis;D010538;D010538;3.0;not relevant
@DISEASE_Peritonitis;D010538;D010538;3.0;not relevant
@DISEASE_Perivascular_Epithelioid_Cell_Neoplasms;D054973;D054973;4.0;not relevant
@DISEASE_Phenylketonurias;D010661;D010661;5.0;not relevant
@DISEASE_Phenylketonurias;D010661;D010661;5.0;not relevant
@DISEASE_Phenylketonurias;D010661;D010661;5.0;not relevant
@DISEASE_Phenylketonurias;D010661;D010661;5.0;not relevant
@DISEASE_Phenylketonurias;D010661;D010661;5.0;not relevant
@DISEASE_Phenylketonurias;D010661;D010661;6.0;not relevant
@DISEASE_Pheochromocytoma;D010673;D010673;7.0;not relevant
@DISEASE_Pheochromocytoma;D010673;D010673;7.0;not relevant
@DISEASE_Pituitary_Neoplasms;D010911;D010911;3.0;not relevant
@DISEASE_Pituitary_Neoplasms;D010911;D010911;3.0;not relevant
@DISEASE_Pituitary_Neoplasms;D010911;D010911;4.0;not relevant
@DISEASE_Pituitary_Neoplasms;D010911;D010911;6.0;not relevant
@DISEASE_Pituitary_Neoplasms;D010911;D010911;6.0;not relevant
@DISEASE_Pituitary_Neoplasms;D010911;D010911;7.0;not relevant
@DISEASE_Pituitary_Neoplasms;D010911;D010911;7.0;not relevant
@DISEASE_Pituitary_Neoplasms;D010911;D010911;8.0;not relevant
@DISEASE_Placental_Insufficiency;D010927;D010927;5.0;not relevant
@DISEASE_Plaque_Amyloid;D058225;D058225;3.0;not relevant
@DISEASE_Plaque_Atherosclerotic;D058226;D058226;3.0;not relevant
@DISEASE_Plasmacytoma;D010954;D010954;4.0;not relevant
@DISEASE_Plasmacytoma;D010954;D010954;4.0;not relevant
@DISEASE_Pleural_Effusion;D010996;D010996;3.0;not relevant
@DISEASE_Pneumonia;D011014;D011014;3.0;not relevant
@DISEASE_Pneumonia;D011014;D011014;3.0;not relevant
@DISEASE_Pneumonia;D011014;D011014;3.0;not relevant
@DISEASE_Polycystic_Kidney_Autosomal_Dominant;D016891;D016891;5.0;relevant
@DISEASE_Polycystic_Kidney_Autosomal_Dominant;D016891;D016891;5.0;relevant
@DISEASE_Polycystic_Kidney_Autosomal_Dominant;D016891;D016891;6.0;relevant
@DISEASE_Polycystic_Kidney_Autosomal_Dominant;D016891;D016891;7.0;relevant
@DISEASE_Polycystic_Kidney_Autosomal_Dominant;D016891;D016891;8.0;relevant
@DISEASE_Polycystic_Kidney_Autosomal_Recessive;D017044;D017044;5.0;relevant
@DISEASE_Polycystic_Kidney_Autosomal_Recessive;D017044;D017044;5.0;relevant
@DISEASE_Polycystic_Kidney_Autosomal_Recessive;D017044;D017044;6.0;relevant
@DISEASE_Polycystic_Kidney_Autosomal_Recessive;D017044;D017044;7.0;relevant
@DISEASE_Polycystic_Kidney_Autosomal_Recessive;D017044;D017044;8.0;relevant
@DISEASE_Polycythemia_Vera;D011087;D011087;5.0;not relevant
@DISEASE_Polycythemia_Vera;D011087;D011087;5.0;not relevant
@DISEASE_Polycythemia_Vera;D011087;D011087;5.0;not relevant
@DISEASE_Polycythemia_Vera;D011087;D011087;5.0;not relevant
@DISEASE_Polydactyly_Postaxial;C562429;;;not relevant
@DISEASE_Polyneuropathies;D011115;D011115;4.0;not relevant
@DISEASE_Polyostotic_osteolytic_dysplasia_hereditary_expansile;C536335;;;not relevant
@DISEASE_Polyps_Multiple_And_Recurrent_Inflammatory_Fibroid_Gastrointestinal;C566774;;;not relevant
@DISEASE_Polyradiculoneuropathy;D011129;D011129;3.0;not relevant
@DISEASE_Polyradiculoneuropathy;D011129;D011129;3.0;not relevant
@DISEASE_Polyradiculoneuropathy;D011129;D011129;4.0;not relevant
@DISEASE_Polyradiculoneuropathy;D011129;D011129;5.0;not relevant
@DISEASE_Polyradiculoneuropathy_Chronic_Inflammatory_Demyelinating;D020277;D020277;4.0;not relevant
@DISEASE_Polyradiculoneuropathy_Chronic_Inflammatory_Demyelinating;D020277;D020277;4.0;not relevant
@DISEASE_Polyradiculoneuropathy_Chronic_Inflammatory_Demyelinating;D020277;D020277;5.0;not relevant
@DISEASE_Polyradiculoneuropathy_Chronic_Inflammatory_Demyelinating;D020277;D020277;5.0;not relevant
@DISEASE_Polyradiculoneuropathy_Chronic_Inflammatory_Demyelinating;D020277;D020277;6.0;not relevant
@DISEASE_Pre_Eclampsia;D011225;D011225;5.0;not relevant
@DISEASE_Precursor_B_Cell_Lymphoblastic_Leukemia_Lymphoma;D015452;D015452;6.0;not relevant
@DISEASE_Precursor_B_Cell_Lymphoblastic_Leukemia_Lymphoma;D015452;D015452;6.0;not relevant
@DISEASE_Precursor_B_Cell_Lymphoblastic_Leukemia_Lymphoma;D015452;D015452;6.0;not relevant
@DISEASE_Precursor_B_Cell_Lymphoblastic_Leukemia_Lymphoma;D015452;D015452;6.0;not relevant
@DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma;D054198;D054198;5.0;not relevant
@DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma;D054198;D054198;5.0;not relevant
@DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma;D054198;D054198;5.0;not relevant
@DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma;D054198;D054198;5.0;not relevant
@DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma;D054218;D054218;6.0;not relevant
@DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma;D054218;D054218;6.0;not relevant
@DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma;D054218;D054218;6.0;not relevant
@DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma;D054218;D054218;6.0;not relevant
@DISEASE_Preeclamptic_toxemia;C538543;;;not relevant
@DISEASE_Prehypertension;D058246;D058246;3.0;not relevant
@DISEASE_Primary_Myelofibrosis;D055728;D055728;5.0;not relevant
@DISEASE_Primary_Ovarian_Insufficiency;D016649;D016649;4.0;not relevant
@DISEASE_Primary_Ovarian_Insufficiency;D016649;D016649;6.0;not relevant
@DISEASE_Primary_Ovarian_Insufficiency;D016649;D016649;7.0;not relevant
@DISEASE_Progressive_External_Ophthalmoplegia_with_Mitochondrial_DNA_Deletions_Autosomal_Dominant_1;C563575;;;not relevant
@DISEASE_Progressive_External_Ophthalmoplegia_with_Mitochondrial_DNA_Deletions_Autosomal_Recessive;C564926;;;not relevant
@DISEASE_Prostatic_Hyperplasia;D011470;D011470;5.0;not relevant
@DISEASE_Prostatic_Hyperplasia;D011470;D011470;5.0;not relevant
@DISEASE_Prostatic_Neoplasms;D011471;D011471;4.0;not relevant
@DISEASE_Prostatic_Neoplasms;D011471;D011471;5.0;not relevant
@DISEASE_Prostatic_Neoplasms;D011471;D011471;5.0;not relevant
@DISEASE_Prostatic_Neoplasms;D011471;D011471;5.0;not relevant
@DISEASE_Prostatic_Neoplasms;D011471;D011471;5.0;not relevant
@DISEASE_Prostatic_Neoplasms;D011471;D011471;5.0;not relevant
@DISEASE_Prostatic_Neoplasms;D011471;D011471;5.0;not relevant
@DISEASE_Prostatic_Neoplasms_Castration_Resistant;D064129;D064129;5.0;not relevant
@DISEASE_Prostatic_Neoplasms_Castration_Resistant;D064129;D064129;6.0;not relevant
@DISEASE_Prostatic_Neoplasms_Castration_Resistant;D064129;D064129;6.0;not relevant
@DISEASE_Prostatic_Neoplasms_Castration_Resistant;D064129;D064129;6.0;not relevant
@DISEASE_Prostatic_Neoplasms_Castration_Resistant;D064129;D064129;6.0;not relevant
@DISEASE_Prostatic_Neoplasms_Castration_Resistant;D064129;D064129;6.0;not relevant
@DISEASE_Prostatic_Neoplasms_Castration_Resistant;D064129;D064129;6.0;not relevant
@DISEASE_Prostatitis;D011472;D011472;5.0;not relevant
@DISEASE_Prostatitis;D011472;D011472;5.0;not relevant
@DISEASE_Proteinuria;D011507;D011507;4.0;not relevant
@DISEASE_Proteinuria;D011507;D011507;4.0;not relevant
@DISEASE_Proteinuria;D011507;D011507;5.0;not relevant
@DISEASE_Proteinuria;D011507;D011507;6.0;not relevant
@DISEASE_Proteostasis_Deficiencies;D057165;D057165;3.0;not relevant
@DISEASE_Pruritus;D011537;D011537;3.0;not relevant
@DISEASE_Pruritus;D011537;D011537;4.0;not relevant
@DISEASE_Pseudarthrosis;D011542;D011542;4.0;not relevant
@DISEASE_Pseudolymphoma;D019310;D019310;3.0;not relevant
@DISEASE_Pseudotumor_Cerebri;D011559;D011559;5.0;not relevant
@DISEASE_Psoriasis;D011565;D011565;4.0;not relevant
@DISEASE_Ptosis_Hereditary_Congenital_2;C564553;;;not relevant
@DISEASE_Pulmonary_Arterial_Hypertension;D000081029;D000081029;4.0;not relevant
@DISEASE_Pulmonary_Atelectasis;D001261;D001261;3.0;not relevant
@DISEASE_Pulmonary_Disease_Chronic_Obstructive;D029424;D029424;4.0;not relevant
@DISEASE_Pulmonary_Disease_Chronic_Obstructive;D029424;D029424;5.0;not relevant
@DISEASE_Pulmonary_Fibrosis;D011658;D011658;4.0;not relevant
@DISEASE_Pulmonary_Fibrosis;D011658;D011658;4.0;not relevant
@DISEASE_Pulpitis;D011671;D011671;4.0;not relevant
@DISEASE_Purpura_Thrombocytopenic_Idiopathic;D016553;D016553;3.0;not relevant
@DISEASE_Purpura_Thrombocytopenic_Idiopathic;D016553;D016553;3.0;not relevant
@DISEASE_Purpura_Thrombocytopenic_Idiopathic;D016553;D016553;4.0;not relevant
@DISEASE_Purpura_Thrombocytopenic_Idiopathic;D016553;D016553;6.0;not relevant
@DISEASE_Purpura_Thrombocytopenic_Idiopathic;D016553;D016553;6.0;not relevant
@DISEASE_Purpura_Thrombocytopenic_Idiopathic;D016553;D016553;6.0;not relevant
@DISEASE_Purpura_Thrombocytopenic_Idiopathic;D016553;D016553;7.0;not relevant
@DISEASE_Purpura_Thrombocytopenic_Idiopathic;D016553;D016553;7.0;not relevant
@DISEASE_Pyogenic_arthritis_pyoderma_gangrenosum_and_acne;C536253;;;relevant
@DISEASE_Pyuria;D011776;D011776;3.0;not relevant
@DISEASE_Pyuria;D011776;D011776;4.0;not relevant
@DISEASE_Pyuria;D011776;D011776;5.0;not relevant
@DISEASE_Pyuria;D011776;D011776;6.0;not relevant
@DISEASE_Reflex_Abnormal;D012021;D012021;3.0;not relevant
@DISEASE_Reflex_Abnormal;D012021;D012021;4.0;not relevant
@DISEASE_Reflex_Abnormal;D012021;D012021;4.0;not relevant
@DISEASE_Reflex_Abnormal;D012021;D012021;6.0;not relevant
@DISEASE_Reflex_Abnormal;D012021;D012021;6.0;not relevant
@DISEASE_Refsum_Disease_Infantile;D052919;D052919;5.0;not relevant
@DISEASE_Refsum_Disease_Infantile;D052919;D052919;5.0;not relevant
@DISEASE_Refsum_Disease_Infantile;D052919;D052919;5.0;not relevant
@DISEASE_Refsum_Disease_Infantile;D052919;D052919;5.0;not relevant
@DISEASE_Refsum_Disease_Infantile;D052919;D052919;5.0;not relevant
@DISEASE_Refsum_Disease_Infantile;D052919;D052919;6.0;not relevant
@DISEASE_Renal_Artery_Obstruction;D012078;D012078;4.0;relevant
@DISEASE_Renal_Artery_Obstruction;D012078;D012078;4.0;relevant
@DISEASE_Renal_Artery_Obstruction;D012078;D012078;5.0;relevant
@DISEASE_Renal_Artery_Obstruction;D012078;D012078;6.0;relevant
@DISEASE_Renal_hypouricemia;C537757;;;relevant
@DISEASE_Renal_Insufficiency;D051437;D051437;4.0;relevant
@DISEASE_Renal_Insufficiency;D051437;D051437;5.0;relevant
@DISEASE_Renal_Insufficiency;D051437;D051437;6.0;relevant
@DISEASE_Renal_Insufficiency_Chronic;D051436;D051436;5.0;relevant
@DISEASE_Renal_Insufficiency_Chronic;D051436;D051436;5.0;relevant
@DISEASE_Renal_Insufficiency_Chronic;D051436;D051436;6.0;relevant
@DISEASE_Renal_Insufficiency_Chronic;D051436;D051436;7.0;relevant
@DISEASE_Respiratory_Hypersensitivity;D012130;D012130;2.0;not relevant
@DISEASE_Respiratory_Hypersensitivity;D012130;D012130;4.0;not relevant
@DISEASE_Respiratory_Insufficiency;D012131;D012131;3.0;not relevant
@DISEASE_Retinal_Arterial_Macroaneurysm;D000080346;D000080346;4.0;not relevant
@DISEASE_Retinal_Arterial_Macroaneurysm;D000080346;D000080346;4.0;not relevant
@DISEASE_Retinal_Arterial_Macroaneurysm;D000080346;D000080346;5.0;not relevant
@DISEASE_Retinal_Degeneration;D012162;D012162;3.0;not relevant
@DISEASE_Retinal_Degeneration;D012162;D012162;3.0;not relevant
@DISEASE_Retinal_Dystrophies;D058499;D058499;4.0;not relevant
@DISEASE_Retinitis;D012173;D012173;3.0;not relevant
@DISEASE_Retinitis_Pigmentosa;D012174;D012174;3.0;not relevant
@DISEASE_Retinitis_Pigmentosa;D012174;D012174;4.0;not relevant
@DISEASE_Retinitis_Pigmentosa;D012174;D012174;5.0;not relevant
@DISEASE_Retinoblastoma;D012175;D012175;3.0;not relevant
@DISEASE_Retinoblastoma;D012175;D012175;4.0;not relevant
@DISEASE_Retinoblastoma;D012175;D012175;4.0;not relevant
@DISEASE_Retinoblastoma;D012175;D012175;5.0;not relevant
@DISEASE_Retinoblastoma;D012175;D012175;5.0;not relevant
@DISEASE_Retinoblastoma;D012175;D012175;6.0;not relevant
@DISEASE_Retinoblastoma;D012175;D012175;6.0;not relevant
@DISEASE_Rhabdomyosarcoma;D012208;D012208;6.0;not relevant
@DISEASE_Rhabdomyosarcoma;D012208;D012208;6.0;not relevant
@DISEASE_Rhinitis_Allergic;D065631;D065631;3.0;not relevant
@DISEASE_Rhinitis_Allergic;D065631;D065631;4.0;not relevant
@DISEASE_Rhinitis_Allergic;D065631;D065631;4.0;not relevant
@DISEASE_Rhinitis_Allergic;D065631;D065631;5.0;not relevant
@DISEASE_Rhinitis_Allergic_Seasonal;D006255;D006255;4.0;not relevant
@DISEASE_Rhinitis_Allergic_Seasonal;D006255;D006255;5.0;not relevant
@DISEASE_Rhinitis_Allergic_Seasonal;D006255;D006255;5.0;not relevant
@DISEASE_Rhinitis_Allergic_Seasonal;D006255;D006255;6.0;not relevant
@DISEASE_Root_Resorption;D012391;D012391;4.0;not relevant
@DISEASE_Root_Resorption;D012391;D012391;4.0;not relevant
@DISEASE_Rosacea;D012393;D012393;3.0;not relevant
@DISEASE_Rufous_oculocutaneous_albinism;C537189;;;not relevant
@DISEASE_Salivary_Gland_Neoplasms;D012468;D012468;4.0;not relevant
@DISEASE_Salivary_Gland_Neoplasms;D012468;D012468;4.0;not relevant
@DISEASE_Salivary_Gland_Neoplasms;D012468;D012468;5.0;not relevant
@DISEASE_Sarcoma;D012509;D012509;4.0;not relevant
@DISEASE_Sarcoma_Ewing;D012512;D012512;6.0;not relevant
@DISEASE_Sarcoma_Ewing;D012512;D012512;7.0;not relevant
@DISEASE_Sarcoma_Synovial;D013584;D013584;5.0;not relevant
@DISEASE_Sarcoma_Synovial;D013584;D013584;5.0;not relevant
@DISEASE_Sarcopenia;D055948;D055948;5.0;not relevant
@DISEASE_Sarcopenia;D055948;D055948;5.0;not relevant
@DISEASE_Sarcopenia;D055948;D055948;6.0;not relevant
@DISEASE_Sarcosinemia;C537236;;;not relevant
@DISEASE_Schistosomiasis;D012552;D012552;3.0;not relevant
@DISEASE_Schistosomiasis;D012552;D012552;5.0;not relevant
@DISEASE_Schistosomiasis_mansoni;D012555;D012555;4.0;not relevant
@DISEASE_Schistosomiasis_mansoni;D012555;D012555;6.0;not relevant
@DISEASE_Scleroderma_Systemic;D012595;D012595;3.0;not relevant
@DISEASE_Scleroderma_Systemic;D012595;D012595;3.0;not relevant
@DISEASE_Seminoma;D018239;D018239;5.0;not relevant
@DISEASE_Serositis;D012700;D012700;4.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;4.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;4.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;5.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;5.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;5.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;5.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;5.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;5.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;5.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;6.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;6.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;6.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;6.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;7.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;7.0;not relevant
@DISEASE_Sertoli_Leydig_Cell_Tumor;D018310;D018310;8.0;not relevant
@DISEASE_Skull_Base_Neoplasms;D019292;D019292;5.0;not relevant
@DISEASE_Skull_Base_Neoplasms;D019292;D019292;5.0;not relevant
@DISEASE_Sleep_Apnea_Obstructive;D020181;D020181;5.0;not relevant
@DISEASE_Sleep_Apnea_Obstructive;D020181;D020181;6.0;not relevant
@DISEASE_Small_Cell_Lung_Carcinoma;D055752;D055752;5.0;not relevant
@DISEASE_Small_Cell_Lung_Carcinoma;D055752;D055752;6.0;not relevant
@DISEASE_Small_Cell_Lung_Carcinoma;D055752;D055752;8.0;not relevant
@DISEASE_Spasms_Infantile;D013036;D013036;6.0;not relevant
@DISEASE_Spasms_Infantile;D013036;D013036;6.0;not relevant
@DISEASE_Spastic_Paraplegia_Hereditary;D015419;D015419;4.0;not relevant
@DISEASE_Spastic_Paraplegia_Hereditary;D015419;D015419;5.0;not relevant
@DISEASE_Spastic_Paraplegia_Hereditary;D015419;D015419;5.0;not relevant
@DISEASE_Spastic_Paraplegia_Hereditary;D015419;D015419;5.0;not relevant
@DISEASE_Spastic_Paraplegia_Hereditary;D015419;D015419;6.0;not relevant
@DISEASE_Spinocerebellar_Ataxia_Autosomal_Recessive_8;C565188;;;not relevant
@DISEASE_Spinocerebellar_Ataxias;D020754;D020754;5.0;not relevant
@DISEASE_Spinocerebellar_Ataxias;D020754;D020754;5.0;not relevant
@DISEASE_Spinocerebellar_Ataxias;D020754;D020754;5.0;not relevant
@DISEASE_Spinocerebellar_Ataxias;D020754;D020754;6.0;not relevant
@DISEASE_Spinocerebellar_Ataxias;D020754;D020754;6.0;not relevant
@DISEASE_Spinocerebellar_Ataxias;D020754;D020754;6.0;not relevant
@DISEASE_Splenomegaly;D013163;D013163;4.0;not relevant
@DISEASE_Spondylitis_Ankylosing;D013167;D013167;5.0;not relevant
@DISEASE_Spondylitis_Ankylosing;D013167;D013167;7.0;not relevant
@DISEASE_Spondylitis_Ankylosing;D013167;D013167;8.0;not relevant
@DISEASE_Squamous_Cell_Carcinoma_of_Head_and_Neck;D000077195;D000077195;4.0;not relevant
@DISEASE_Squamous_Cell_Carcinoma_of_Head_and_Neck;D000077195;D000077195;6.0;not relevant
@DISEASE_ST_Elevation_Myocardial_Infarction;D000072657;D000072657;5.0;not relevant
@DISEASE_ST_Elevation_Myocardial_Infarction;D000072657;D000072657;5.0;not relevant
@DISEASE_ST_Elevation_Myocardial_Infarction;D000072657;D000072657;6.0;not relevant
@DISEASE_ST_Elevation_Myocardial_Infarction;D000072657;D000072657;6.0;not relevant
@DISEASE_Still's_Disease_Adult_Onset;D016706;D016706;4.0;not relevant
@DISEASE_Still's_Disease_Adult_Onset;D016706;D016706;4.0;not relevant
@DISEASE_Still's_Disease_Adult_Onset;D016706;D016706;5.0;not relevant
@DISEASE_Still's_Disease_Adult_Onset;D016706;D016706;5.0;not relevant
@DISEASE_Stomach_Neoplasms;D013274;D013274;4.0;not relevant
@DISEASE_Stomach_Neoplasms;D013274;D013274;4.0;not relevant
@DISEASE_Stomach_Neoplasms;D013274;D013274;4.0;not relevant
@DISEASE_Stomach_Neoplasms;D013274;D013274;5.0;not relevant
@DISEASE_Stomach_Ulcer;D013276;D013276;5.0;not relevant
@DISEASE_Stomach_Ulcer;D013276;D013276;6.0;not relevant
@DISEASE_Synucleinopathies;D000080874;D000080874;3.0;not relevant
@DISEASE_Synucleinopathies;D000080874;D000080874;4.0;not relevant
@DISEASE_Systolic_Murmurs;D054160;D054160;4.0;not relevant
@DISEASE_Tarlov_Cysts;D052958;D052958;3.0;not relevant
@DISEASE_Tarlov_Cysts;D052958;D052958;4.0;not relevant
@DISEASE_Tauopathies;D024801;D024801;3.0;not relevant
@DISEASE_TDP_43_Proteinopathies;D057177;D057177;3.0;not relevant
@DISEASE_TDP_43_Proteinopathies;D057177;D057177;4.0;not relevant
@DISEASE_Tertiary_Lymphoid_Structures;D000072717;D000072717;3.0;not relevant
@DISEASE_Tertiary_Lymphoid_Structures;D000072717;D000072717;3.0;not relevant
@DISEASE_Tertiary_Lymphoid_Structures;D000072717;D000072717;5.0;not relevant
@DISEASE_Testicular_Germ_Cell_Tumor;C563236;;;not relevant
@DISEASE_Testicular_Neoplasms;D013736;D013736;3.0;not relevant
@DISEASE_Testicular_Neoplasms;D013736;D013736;4.0;not relevant
@DISEASE_Testicular_Neoplasms;D013736;D013736;4.0;not relevant
@DISEASE_Testicular_Neoplasms;D013736;D013736;4.0;not relevant
@DISEASE_Testicular_Neoplasms;D013736;D013736;5.0;not relevant
@DISEASE_Testicular_Neoplasms;D013736;D013736;5.0;not relevant
@DISEASE_Testicular_Neoplasms;D013736;D013736;5.0;not relevant
@DISEASE_Testicular_Neoplasms;D013736;D013736;5.0;not relevant
@DISEASE_Thrombocytopenia;D013921;D013921;4.0;not relevant
@DISEASE_Thrombocytopenia;D013921;D013921;4.0;not relevant
@DISEASE_Thrombocytosis;D013922;D013922;4.0;not relevant
@DISEASE_Thrombocytosis;D013922;D013922;5.0;not relevant
@DISEASE_Thromboembolism;D013923;D013923;4.0;not relevant
@DISEASE_Thrombosis;D013927;D013927;4.0;not relevant
@DISEASE_Thymoma;D013945;D013945;4.0;not relevant
@DISEASE_Thymoma;D013945;D013945;4.0;not relevant
@DISEASE_Thymoma;D013945;D013945;5.0;not relevant
@DISEASE_Thyroid_Cancer_Papillary;D000077273;D000077273;4.0;not relevant
@DISEASE_Thyroid_Cancer_Papillary;D000077273;D000077273;4.0;not relevant
@DISEASE_Thyroid_Cancer_Papillary;D000077273;D000077273;5.0;not relevant
@DISEASE_Thyroid_Cancer_Papillary;D000077273;D000077273;5.0;not relevant
@DISEASE_Thyroid_Cancer_Papillary;D000077273;D000077273;7.0;not relevant
@DISEASE_Thyroid_Carcinoma_Anaplastic;D065646;D065646;5.0;not relevant
@DISEASE_Thyroid_Dysgenesis;D050033;D050033;3.0;not relevant
@DISEASE_Thyroid_Dysgenesis;D050033;D050033;3.0;not relevant
@DISEASE_Thyroid_Neoplasms;D013964;D013964;3.0;not relevant
@DISEASE_Thyroid_Neoplasms;D013964;D013964;3.0;not relevant
@DISEASE_Thyroid_Neoplasms;D013964;D013964;4.0;not relevant
@DISEASE_Thyroid_Neoplasms;D013964;D013964;4.0;not relevant
@DISEASE_Thyroiditis;D013966;D013966;3.0;not relevant
@DISEASE_Thyroiditis_Autoimmune;D013967;D013967;3.0;not relevant
@DISEASE_Thyroiditis_Autoimmune;D013967;D013967;4.0;not relevant
@DISEASE_Tinea_Pedis;D014008;D014008;5.0;not relevant
@DISEASE_Tinea_Pedis;D014008;D014008;5.0;not relevant
@DISEASE_Tinea_Pedis;D014008;D014008;5.0;not relevant
@DISEASE_Tinea_Pedis;D014008;D014008;6.0;not relevant
@DISEASE_Tinea_Pedis;D014008;D014008;6.0;not relevant
@DISEASE_Tongue_Neoplasms;D014062;D014062;4.0;not relevant
@DISEASE_Tongue_Neoplasms;D014062;D014062;4.0;not relevant
@DISEASE_Tongue_Neoplasms;D014062;D014062;5.0;not relevant
@DISEASE_Tonsillar_Neoplasms;D014067;D014067;5.0;not relevant
@DISEASE_Tonsillar_Neoplasms;D014067;D014067;5.0;not relevant
@DISEASE_Tonsillar_Neoplasms;D014067;D014067;5.0;not relevant
@DISEASE_Tonsillar_Neoplasms;D014067;D014067;7.0;not relevant
@DISEASE_Tooth_Loss;D016388;D016388;3.0;not relevant
@DISEASE_Tooth_Loss;D016388;D016388;4.0;not relevant
@DISEASE_Tooth_Resorption;D014091;D014091;3.0;not relevant
@DISEASE_Tooth_Resorption;D014091;D014091;3.0;not relevant
@DISEASE_Tremor;D014202;D014202;4.0;not relevant
@DISEASE_Tremor;D014202;D014202;5.0;not relevant
@DISEASE_Trigeminal_Neuralgia;D014277;D014277;6.0;not relevant
@DISEASE_Trigeminal_Neuralgia;D014277;D014277;6.0;not relevant
@DISEASE_Triple_Negative_Breast_Neoplasms;D064726;D064726;4.0;not relevant
@DISEASE_Triple_Negative_Breast_Neoplasms;D064726;D064726;5.0;not relevant
@DISEASE_Trypanosomiasis_African;D014353;D014353;3.0;not relevant
@DISEASE_Trypanosomiasis_African;D014353;D014353;6.0;not relevant
@DISEASE_Tuberculosis;D014376;D014376;7.0;not relevant
@DISEASE_Tuberculosis_Multidrug_Resistant;D018088;D018088;8.0;not relevant
@DISEASE_Tuberculosis_Pulmonary;D014397;D014397;3.0;not relevant
@DISEASE_Tuberculosis_Pulmonary;D014397;D014397;3.0;not relevant
@DISEASE_Tuberculosis_Pulmonary;D014397;D014397;3.0;not relevant
@DISEASE_Tuberculosis_Pulmonary;D014397;D014397;8.0;not relevant
@DISEASE_Tuberous_Sclerosis;D014402;D014402;3.0;not relevant
@DISEASE_Tuberous_Sclerosis;D014402;D014402;3.0;not relevant
@DISEASE_Tuberous_Sclerosis;D014402;D014402;3.0;not relevant
@DISEASE_Tuberous_Sclerosis;D014402;D014402;3.0;not relevant
@DISEASE_Tuberous_Sclerosis;D014402;D014402;4.0;not relevant
@DISEASE_Tuberous_Sclerosis;D014402;D014402;4.0;not relevant
@DISEASE_Tuberous_Sclerosis;D014402;D014402;4.0;not relevant
@DISEASE_Tuberous_Sclerosis;D014402;D014402;5.0;not relevant
@DISEASE_Tuberous_Sclerosis;D014402;D014402;6.0;not relevant
@DISEASE_Tuberous_Sclerosis_1;C565346;;;not relevant
@DISEASE_Tyrosinemias;D020176;D020176;5.0;relevant
@DISEASE_Tyrosinemias;D020176;D020176;5.0;relevant
@DISEASE_Tyrosinemias;D020176;D020176;5.0;relevant
